# Longitude   Latitude
   53.5705    16.7077
   53.1086    16.6511
   52.3852    16.3824
   52.1917    15.9384
   52.1682    15.5974
   51.1725    15.1752
   49.5746    14.7088
   48.6792    14.0032
   48.2389    13.9481
   47.9389    14.0072
   47.3545    13.5922
   46.7171    13.3997
   45.8776    13.3478
   45.6251    13.2909
   45.4065    13.0269
   45.1444    12.9539
   44.9895    12.6996
   44.4946    12.7217
   44.1751    12.5860
   43.4830    12.6368
   43.2229    13.2210
   43.2514    13.7676
   43.0879    14.0626
   42.8922    14.8022
   42.6049    15.2133
   42.8050    15.2620
   42.7024    15.7189
   42.8237    15.9117
   42.7793    16.3479
   42.6496    16.7746
   42.3480    17.0758
   42.2709    17.4747
   41.7544    17.8330
   41.2214    18.6716
   40.9393    19.4865
   40.2477    20.1746
   39.8017    20.3389
   39.1394    21.2919
   39.0237    21.9869
   39.0663    22.5797
   38.4928    23.6885
   38.0239    24.0787
   37.4836    24.2855
   37.1548    24.8585
   37.2095    25.0845
   36.9316    25.6030
   36.6396    25.8262
   36.2491    26.5701
   35.6402    27.3765
   35.1302    28.0634
   34.6323    28.0585
   34.7878    28.6074
   34.8322    28.9575
   34.9560    29.3566
   34.9226    29.5013
   34.6417    29.0994
   34.4266    28.3440
   34.1545    27.8233
   33.9214    27.6487
   33.5881    27.9714
   33.1368    28.4176
   32.4232    29.8511
   32.3204    29.7604
   32.7348    28.7052
   33.3487    27.6999
   34.1046    26.1423
   34.4739    25.5986
   34.7951    25.0337
   35.6924    23.9267
   35.4937    23.7524
   35.5260    23.1024
   36.6907    22.2048
   36.8662    22.0000
   37.1887    21.0188
   36.9694    20.8374
   37.1147    19.8080
   37.4818    18.6141
   37.8627    18.3679
   38.4101    17.9983
   38.9906    16.8406
   39.2661    15.9227
   39.8143    15.4356
   41.1793    14.4911
   41.7350    13.9210
   42.2768    13.3440
   42.5896    13.0004
   43.0812    12.6996
   43.3179    12.3901
   43.2864    11.9749
   42.7159    11.7356
   43.1453    11.4620
   43.4707    11.2777
   43.6667    10.8642
   44.1178    10.4455
   44.6143    10.4422
   45.5569    10.6980
   46.6454    10.8165
   47.5257    11.1272
   48.0216    11.1931
   48.3788    11.3755
   48.9482    11.4106
   49.2678    11.4303
   49.7286    11.5789
   50.2588    11.6796
   50.7320    12.0219
   51.1112    12.0246
   51.1339    11.7481
   51.0415    11.1665
   51.0453    10.6409
   50.8342    10.2797
   50.5524     9.1987
   50.0709     8.0817
   49.4527     6.8046
   48.5945     5.3391
   47.7408     4.2194
   46.5647     2.8553
   45.5640     2.0458
   44.0681     1.0528
   43.1360     0.2922
   42.0416    -0.9192
   41.8110    -1.4465
   41.5851    -1.6833
   40.8848    -2.0826
   40.6379    -2.4998
   40.2630    -2.5731
   40.1212    -3.2777
   39.8001    -3.6812
   39.6049    -4.3466
   39.2022    -4.6768
   38.7405    -5.9089
   38.7998    -6.4757
   39.4400    -6.8400
   39.4700    -7.1000
   39.1947    -7.7039
   39.2520    -8.0078
   39.1865    -8.4855
   39.5358    -9.1124
   39.9496   -10.0984
   40.3166   -10.3171
   40.4784   -10.7654
   40.4373   -11.7617
   40.5608   -12.6392
   40.5996   -14.2020
   40.7755   -14.6918
   40.4773   -15.4063
   40.0893   -16.1008
   39.4526   -16.7209
   38.5384   -17.1010
   37.4111   -17.5864
   36.2813   -18.6597
   35.8965   -18.8423
   35.1984   -19.5528
   34.7864   -19.7840
   34.7019   -20.4970
   35.1761   -21.2544
   35.3734   -21.8408
   35.3858   -22.1400
   35.5625   -22.0900
   35.5339   -23.0708
   35.3718   -23.5354
   35.6075   -23.7066
   35.4587   -24.1226
   35.0407   -24.4784
   34.2158   -24.8163
   33.0132   -25.3576
   32.5746   -25.7273
   32.6604   -26.1486
   32.9160   -26.2159
   32.8301   -26.7422
   32.5803   -27.4702
   32.4621   -28.3010
   32.2034   -28.7524
   31.5210   -29.2574
   31.3256   -29.4020
   30.9018   -29.9100
   30.6228   -30.4238
   30.0557   -31.1403
   28.9256   -32.1720
   28.2198   -32.7720
   27.4646   -33.2270
   26.4195   -33.6150
   25.9097   -33.6670
   25.7806   -33.9446
   25.1729   -33.7969
   24.6779   -33.9872
   23.5940   -33.7945
   22.9882   -33.9164
   22.5742   -33.8641
   21.5428   -34.2588
   20.6891   -34.4172
   20.0713   -34.7951
   19.6164   -34.8192
   19.1933   -34.4626
   18.8553   -34.4443
   18.4246   -33.9979
   18.3774   -34.1365
   18.2445   -33.8678
   18.2501   -33.2814
   17.9252   -32.6113
   18.2479   -32.4291
   18.2218   -31.6616
   17.5669   -30.7257
   17.0644   -29.8786
   17.0629   -29.8760
   16.3450   -28.5767
   15.6018   -27.8212
   15.2105   -27.0910
   14.9897   -26.1174
   14.7432   -25.3929
   14.4081   -23.8530
   14.3857   -22.6567
   14.2577   -22.1112
   13.8686   -21.6990
   13.3525   -20.8728
   12.8268   -19.6732
   12.6086   -19.0453
   11.7949   -18.0691
   11.7342   -17.3019
   11.6401   -16.6731
   11.7785   -15.7938
   12.1236   -14.8783
   12.1756   -14.4491
   12.5001   -13.5477
   12.7385   -13.1379
   13.3129   -12.4836
   13.6337   -12.0386
   13.7387   -11.2979
   13.6864   -10.7311
   13.3873   -10.3736
   13.1210    -9.7669
   12.8754    -9.1669
   12.9291    -8.9591
   13.2364    -8.5626
   12.9330    -7.5965
   12.7283    -6.9271
   12.2273    -6.2944
   12.3224    -6.1001
   12.1823    -5.7899
   11.9150    -5.0380
   11.0938    -3.9788
   10.0661    -2.9695
    9.4052    -2.1443
    8.7980    -1.1113
    8.8301    -0.7791
    9.0484    -0.4594
    9.2914     0.2687
    9.4929     1.0101
    9.3056     1.1609
    9.6492     2.2839
    9.7952     3.0734
    9.4044     3.7345
    8.9481     3.9041
    8.7449     4.3522
    8.4888     4.4956
    8.5003     4.7720
    7.4621     4.4121
    7.0826     4.4647
    6.6981     4.2406
    5.8982     4.2625
    5.3628     4.8880
    5.0336     5.6118
    4.3256     6.2707
    3.5742     6.2583
    2.6917     6.2588
    1.8652     6.1422
    1.0601     5.9288
  359.4924     5.3435
  358.9364     5.0005
  358.0353     4.7105
  357.1439     4.9945
  356.6889     4.9843
  355.9912     5.1798
  355.3501     5.1683
  354.1655     4.9937
  353.4712     4.7051
  352.4811     4.3383
  352.2878     4.3646
  352.0259     4.3558
  350.9952     4.8324
  350.0866     5.5936
  349.2346     6.1407
  348.5612     6.7859
  348.2918     6.8601
  347.5719     7.2629
  347.0510     7.7986
  346.8760     8.1639
  346.7534     8.9030
  346.3148     9.4947
  345.9260     9.8862
  345.6699    10.0157
  345.4203    10.2145
  345.3068    10.6563
  345.1604    10.8766
  344.8697    11.0404
  344.3358    11.4585
  343.9148    11.5246
  343.6852    11.8065
  343.6911    11.9587
  343.3862    12.1709
  343.3225    12.3849
  343.1585    13.1514
  343.2863    13.5950
  342.8739    14.3735
  342.3750    14.7295
  342.8148    14.9195
  343.2993    15.6215
  343.5369    16.1350
  343.4503    16.6739
  343.7294    17.1670
  343.8537    18.1085
  343.7431    19.0967
       nan        nan
  182.4500    68.2000
  180.0000    68.9636
       nan        nan
  180.0000   -16.0671
  180.2067   -16.0209
  180.0826   -16.5018
  180.0000   -16.5552
       nan        nan
  125.9471    -8.4321
  126.6447    -8.3982
  126.9572    -8.2733
  127.3359    -8.3973
  126.9680    -8.6683
  125.9259    -9.1060
  125.0885    -9.3932
  124.4360   -10.1400
  123.5800   -10.3600
  123.4600   -10.2400
  123.5500    -9.9000
  123.9800    -9.2900
  124.9687    -8.8928
  125.0862    -8.6569
  125.9471    -8.4321
       nan        nan
  180.0000   -84.7134
  180.0575   -84.7214
  180.9413   -84.1394
  182.7432   -84.4529
  183.9153   -84.0993
  184.1701   -84.1179
  185.6175   -84.5343
  186.8834   -84.1179
  187.1109   -84.0610
  190.0488   -83.8846
  191.0000   -84.1179
  191.4698   -84.2374
  192.9779   -84.5705
  195.8179   -84.8252
  198.0702   -85.1387
  201.9286   -85.3739
  204.8077   -85.0996
  209.0579   -85.2955
  211.4669   -85.6090
  214.1111   -85.3151
  216.8923   -85.0408
  217.1077   -84.5705
  213.1709   -84.5313
  209.9393   -84.2961
  209.0971   -83.9042
  206.4138   -83.6887
  206.5901   -83.2380
  206.9622   -82.8265
  207.3344   -82.4542
  207.1385   -82.0427
  205.4737   -81.7684
  204.7098   -81.4157
  203.1626   -81.1021
  205.5912   -81.1609
  207.9023   -81.0042
  209.3517   -81.3373
  211.1340   -81.0434
  212.7793   -80.6710
  213.5823   -80.3379
  213.2297   -79.9264
  211.9371   -79.6521
  210.4681   -79.3582
  208.4116   -79.2994
  206.6097   -79.1622
  204.6706   -79.0643
  204.0243   -78.6919
  202.7317   -78.3784
  201.9482   -78.0257
  201.6349   -76.8892
  202.1245   -76.9872
  203.0254   -77.3008
  204.6706   -77.2027
  206.2572   -77.0656
  207.0798   -77.4967
  208.6662   -77.3987
  209.9981   -77.1831
  211.2515   -76.9088
  212.3875   -76.5757
  213.8956   -76.4778
  213.8565   -76.1054
  213.5039   -75.7332
  213.7977   -75.3804
  215.0904   -75.2040
  215.6780   -75.5372
  217.2056   -75.3412
  218.3612   -75.0865
  219.7910   -75.0669
  221.1424   -74.9689
  222.4938   -74.7338
  223.5711   -74.5182
  224.7854   -74.3027
  225.5688   -74.3615
  226.2543   -74.4398
  227.7428   -74.3027
  229.0747   -74.4790
  230.4457   -74.4594
  231.7580   -74.3223
  233.1094   -74.4203
  234.5979   -74.5182
  235.9885   -74.4790
  237.4378   -74.4986
  238.9264   -74.5182
  240.2974   -74.4790
  241.3159   -74.1851
  242.5302   -74.0283
  243.7837   -74.2439
  244.9784   -74.0675
  246.0557   -73.7148
  246.7020   -74.0283
  247.0545   -74.3810
  247.7009   -74.7142
  248.7389   -74.4203
  249.9337   -74.7925
  251.2851   -74.9101
  252.4407   -75.1845
  253.8509   -75.1257
  255.1239   -74.9493
  256.6321   -74.9885
  257.9835   -75.1257
  259.3545   -75.3020
  259.8833   -74.8709
  259.2370   -74.5378
  258.7473   -74.1851
  257.4547   -74.1067
  256.8867   -73.7344
  256.6712   -73.3621
  256.3187   -72.6175
  257.0825   -72.7547
  258.3948   -72.8134
  259.6875   -72.7547
  260.8626   -72.9114
  261.8811   -73.2054
  262.3120   -73.5580
  263.6634   -73.6168
  264.9560   -73.4797
  266.3271   -73.2837
  267.5610   -73.1662
  268.5794   -73.4013
  269.9113   -73.3229
  270.7730   -72.5587
  271.5760   -73.0094
  272.7317   -73.1858
  273.9852   -73.0878
  274.8078   -73.4797
  276.1200   -73.5189
  277.3344   -73.6364
  278.5291   -73.8520
  279.3126   -73.4797
  279.7042   -73.1270
  280.7031   -73.5189
  282.0741   -73.4209
  283.0926   -73.6364
  283.7781   -73.9695
  285.1100   -73.8716
  286.1480   -73.6560
  287.1665   -73.4013
  288.3808   -73.2642
  289.7910   -73.1465
  291.0641   -73.0094
  292.0434   -72.7939
  292.6309   -72.4803
  292.8660   -72.0492
  292.7485   -71.6377
  292.4351   -71.2458
  292.0825   -70.8539
  291.7692   -70.4621
  291.5145   -70.1093
  291.4558   -69.7174
  291.5537   -69.3255
  292.0238   -68.9532
  292.4155   -68.5417
  292.5722   -68.1498
  292.3763   -67.7188
  292.2588   -67.3268
  292.7485   -66.8762
  293.2968   -66.5822
  293.9432   -66.2100
  294.6287   -65.8964
  295.4317   -65.6025
  295.8235   -65.1714
  296.3718   -64.8971
  296.9986   -64.6423
  297.9583   -64.5836
  298.5851   -64.2700
  299.2901   -64.0741
  300.1127   -63.9565
  300.8374   -63.7017
  301.4054   -63.3882
  302.1889   -63.2707
  302.7764   -63.5254
  302.4043   -63.8585
  301.3859   -64.1525
  300.9549   -64.3680
  300.2107   -64.2112
  299.3881   -64.3092
  298.7026   -64.5443
  297.9779   -64.7991
  297.4882   -65.0930
  297.3511   -65.4849
  297.4099   -65.8572
  297.8799   -66.1903
  297.1944   -66.4255
  296.2543   -66.5038
  295.7059   -66.8370
  295.1183   -67.1505
  294.4916   -67.5816
  294.3349   -67.9539
  294.6875   -68.3653
  295.2163   -68.6789
  296.0389   -68.9140
  296.8027   -69.2276
  297.2140   -69.6194
  297.4295   -69.9917
  297.7233   -70.3837
  298.1933   -70.7168
  298.4871   -71.0890
  298.6242   -72.0101
  298.9180   -72.3824
  298.9963   -72.7743
  299.3097   -73.1662
  299.1726   -73.6952
  298.6242   -74.1067
  298.0366   -74.4398
  296.7048   -74.5770
  296.2543   -74.9297
  295.6472   -75.2628
  294.1390   -75.6351
  292.8072   -75.7919
  291.5537   -76.0075
  290.2023   -76.2230
  289.3993   -76.6345
  287.7932   -76.6737
  286.0305   -76.6345
  284.4440   -76.7129
  282.7596   -76.7129
  283.0730   -77.1048
  284.6007   -77.2811
  285.7171   -77.5554
  286.3439   -77.9081
  285.2275   -78.2216
  283.5039   -78.1237
  282.0741   -78.3784
  282.0153   -78.7899
  281.9762   -79.1818
  283.1514   -79.5149
  283.3668   -79.8872
  284.6399   -80.2595
  286.7551   -80.4163
  288.5571   -80.6906
  289.9868   -81.0042
  291.8084   -81.3177
  294.2957   -81.4745
  296.7440   -81.7488
  298.4480   -82.0427
  300.3086   -82.3759
  301.2879   -82.8461
  301.7775   -83.2184
  302.9919   -82.8657
  304.6371   -82.5718
  306.3802   -82.2582
  308.4564   -82.0035
  310.2387   -81.7292
  312.7261   -81.7096
  315.1743   -81.8467
  317.1916   -82.0819
  317.8380   -81.6508
  319.2286   -81.3569
  321.7552   -81.3373
  323.7333   -81.1217
  325.6136   -80.9062
  327.6897   -80.7690
  329.9029   -80.5927
  331.4502   -80.3379
  330.7451   -79.9852
  330.3142   -79.6325
  330.3142   -79.2602
  328.3752   -79.2994
  326.3187   -79.4561
  324.3601   -79.4561
  324.0859   -79.0839
  324.2230   -78.3392
  324.6735   -78.1237
  326.1032   -77.8885
  327.7876   -77.6535
  329.0019   -77.3595
  330.2163   -77.0656
  331.1172   -76.6737
  332.4882   -76.4973
  333.8397   -76.3601
  334.5252   -76.2818
  336.0724   -76.2426
  337.5414   -76.1054
  338.7753   -75.9095
  339.9896   -75.6743
  341.0865   -75.4392
  342.4770   -75.1257
  343.3584   -74.7925
  344.2985   -74.4986
  344.5923   -74.1067
  343.5347   -73.8716
  343.8872   -73.4601
  344.5531   -73.1465
  345.5912   -72.9506
  346.6880   -72.7155
  347.7065   -72.4019
  348.4899   -72.0101
  348.9796   -71.5398
  349.7042   -71.2654
  350.8990   -71.3242
  351.3886   -71.6573
  352.5834   -71.6965
  352.6225   -71.3242
  353.1318   -70.9323
  354.2090   -71.0303
  354.4636   -71.4026
  355.6583   -71.4614
  356.9510   -71.2851
  358.2045   -71.1674
  359.3405   -71.2262
  359.7714   -71.6377
    0.8682   -71.3046
    1.8867   -71.1283
    3.0226   -70.9911
    4.1391   -70.8539
    5.1575   -70.6188
    6.2739   -70.4621
    7.1357   -70.2465
    7.7429   -69.8938
    8.4871   -70.1485
    9.5251   -70.0113
   10.2498   -70.4816
   10.8178   -70.8343
   11.9538   -70.6384
   12.4043   -70.2465
   13.4228   -69.9722
   14.7350   -70.0309
   15.1268   -70.4032
   15.9493   -70.0309
   17.0266   -69.9134
   18.2017   -69.8742
   19.2594   -69.8938
   20.3757   -70.0113
   21.4530   -70.0701
   21.9230   -70.4032
   22.5694   -70.6972
   23.6662   -70.5208
   24.8414   -70.4816
   25.9773   -70.4816
   27.0937   -70.4621
   28.0926   -70.3249
   29.1502   -70.2073
   30.0316   -69.9329
   30.9717   -69.7566
   31.9902   -69.6586
   32.7541   -69.3843
   33.3024   -68.8356
   33.8704   -68.5026
   34.9085   -68.6593
   35.3002   -69.0120
   36.1620   -69.2471
   37.2000   -69.1687
   37.9051   -69.5214
   38.6494   -69.7762
   39.6679   -69.5411
   40.0204   -69.1099
   40.9214   -68.9336
   41.9594   -68.6005
   42.9387   -68.4633
   44.1139   -68.2674
   44.8973   -68.0519
   45.7199   -67.8167
   46.5033   -67.6012
   47.4434   -67.7188
   48.3444   -67.3661
   48.9907   -67.0917
   49.9309   -67.1113
   50.7535   -66.8762
   50.9493   -66.5235
   51.7915   -66.2491
   52.6141   -66.0532
   53.6130   -65.8964
   54.5336   -65.8180
   55.4149   -65.8768
   56.3550   -65.9748
   57.1581   -66.2491
   57.2560   -66.6802
   58.1374   -67.0133
   58.7445   -67.2877
   59.9393   -67.4052
   60.6052   -67.6796
   61.4278   -67.9539
   62.3875   -68.0127
   63.1905   -67.8167
   64.0523   -67.4052
   64.9924   -67.6207
   65.9717   -67.7383
   66.9119   -67.8559
   67.8911   -67.9343
   68.8900   -67.9343
   69.7126   -68.9728
   69.6735   -69.2276
   69.5559   -69.6782
   68.5963   -69.9329
   67.8127   -70.3053
   67.9499   -70.6972
   69.0663   -70.6775
   68.9292   -71.0695
   68.4200   -71.4418
   67.9499   -71.8533
   68.7138   -72.1668
   69.8693   -72.2648
   71.0249   -72.0884
   71.5733   -71.6965
   71.9063   -71.3242
   72.4546   -71.0107
   73.0814   -70.7168
   73.3360   -70.3640
   73.8649   -69.8742
   74.4916   -69.7762
   75.6276   -69.7370
   76.6265   -69.6194
   77.6449   -69.4627
   78.1345   -69.0708
   78.4284   -68.6984
   79.1139   -68.3262
   80.0931   -68.0715
   80.9353   -67.8755
   81.4838   -67.5424
   82.0518   -67.3661
   82.7764   -67.2093
   83.7753   -67.3073
   84.6762   -67.2093
   85.6555   -67.0917
   86.7524   -67.1505
   87.4770   -66.8762
   87.9863   -66.2099
   88.3584   -66.4843
   88.8284   -66.9546
   89.6706   -67.1505
   90.6304   -67.2289
   91.5901   -67.1113
   92.6085   -67.1897
   93.5486   -67.2093
   94.1754   -67.1113
   95.0176   -67.1701
   95.7815   -67.3857
   96.6824   -67.2485
   97.7596   -67.2485
   98.6802   -67.1113
   99.7182   -67.2485
  100.3842   -66.9153
  100.8934   -66.5822
  101.5789   -66.3079
  102.8324   -65.5633
  103.4787   -65.7005
  104.2426   -65.9748
  104.9085   -66.3275
  106.1816   -66.9349
  107.1609   -66.9546
  108.0814   -66.9546
  109.1586   -66.8370
  110.2358   -66.6998
  111.0585   -66.4255
  111.7440   -66.1316
  112.8604   -66.0923
  113.6047   -65.8768
  114.3881   -66.0728
  114.8973   -66.3863
  115.6024   -66.6998
  116.6992   -66.6606
  117.3847   -66.9153
  118.5795   -67.1701
  119.8329   -67.2681
  120.8710   -67.1897
  121.6544   -66.8762
  122.3204   -66.5627
  123.2213   -66.4843
  124.1223   -66.6215
  125.1602   -66.7194
  126.1004   -66.5627
  127.0014   -66.5627
  127.8828   -66.6606
  128.8033   -66.7586
  129.7043   -66.5822
  130.7815   -66.4255
  131.7999   -66.3863
  132.9359   -66.3863
  133.8565   -66.2883
  134.7574   -66.2100
  135.0316   -65.7201
  135.0708   -65.3086
  135.6975   -65.5829
  135.8738   -66.0336
  136.2067   -66.4451
  136.6180   -66.7782
  137.4603   -66.9546
  138.5962   -66.8958
  139.9084   -66.8762
  140.8094   -66.8174
  142.1217   -66.8174
  143.0618   -66.7978
  144.3741   -66.8370
  145.4904   -66.9153
  146.1956   -67.2289
  145.9997   -67.6012
  146.6461   -67.8951
  147.7233   -68.1303
  148.8396   -68.3850
  150.1323   -68.5613
  151.4837   -68.7181
  152.5022   -68.8748
  153.6382   -68.8945
  154.2846   -68.5613
  155.1659   -68.8356
  155.9298   -69.1492
  156.8111   -69.3843
  158.0255   -69.4823
  159.1810   -69.5998
  159.6707   -69.9917
  160.8067   -70.2269
  161.5705   -70.5796
  162.6869   -70.7364
  163.8424   -70.7168
  164.9197   -70.7755
  166.1144   -70.7559
  167.3091   -70.8343
  168.4256   -70.9715
  169.4636   -71.2067
  170.5017   -71.4026
  171.2068   -71.6965
  171.0892   -72.0884
  170.5604   -72.4412
  170.1100   -72.8918
  169.7574   -73.2445
  169.2873   -73.6560
  167.9751   -73.8128
  167.3875   -74.1655
  166.0948   -74.3810
  165.6444   -74.7730
  164.9589   -75.1453
  164.2342   -75.4588
  163.8228   -75.8703
  163.5682   -76.2426
  163.4703   -76.6933
  163.4899   -77.0656
  164.0579   -77.4574
  164.2734   -77.8298
  164.7435   -78.1825
  166.6041   -78.3196
  166.9958   -78.7507
  165.1939   -78.9075
  163.6662   -79.1230
  161.7664   -79.1622
  160.9242   -79.7305
  160.7479   -80.2007
  160.3170   -80.5731
  159.7882   -80.9454
  161.1200   -81.2785
  161.6293   -81.6900
  162.4910   -82.0623
  163.7053   -82.3954
  165.0959   -82.7090
  166.6041   -83.0225
  168.8957   -83.3360
  169.4048   -83.8259
  172.2839   -84.0414
  172.4770   -84.1179
  173.2241   -84.4137
  175.9857   -84.1590
  178.2772   -84.4725
  180.0000   -84.7134
       nan        nan
  180.0000    68.9636
  182.4500    68.2000
  185.0717    67.2059
  184.9857    66.5844
  185.6602    66.3356
  185.4282    67.0622
  188.1427    66.9131
  190.1004    65.9772
  189.1089    65.5414
  187.4697    65.4379
  187.4450    64.4608
  187.0447    64.2527
  186.1082    64.2826
  185.3461    64.6313
  184.0165    64.9229
  183.7928    65.3567
  182.7773    65.5202
  181.6401    65.3905
  181.0967    65.7404
  181.3139    66.1121
  180.1162    65.8746
  180.5673    65.4041
  180.0000    64.9797
       nan        nan
  180.0000    71.5157
  180.1281    71.5576
  180.9757    71.5555
  182.4221    71.2695
  182.3364    71.1328
  181.3062    70.8930
  180.0000    70.8322
       nan        nan
  180.0000    70.8322
  178.9034    70.7811
  178.7253    71.0988
  180.0000    71.5157
       nan        nan
  180.0000   -16.5552
  179.3641   -16.8014
  178.7251   -17.0120
  178.5968   -16.6392
  179.0966   -16.4340
  179.4135   -16.3791
  180.0000   -16.0671
       nan        nan
  298.8000   -51.8500
  300.0000   -51.2500
  300.8500   -51.5000
  301.4500   -51.1000
  302.2500   -51.5500
  301.9500   -51.9000
  300.6000   -52.2000
  300.1500   -51.8500
  299.3000   -52.3000
  298.8000   -51.8500
       nan        nan
   68.9350   -48.6250
   69.5800   -48.9400
   70.5250   -49.0650
   70.5600   -49.2550
   70.2800   -49.7100
   68.7450   -49.7750
   68.7200   -49.2425
   68.8675   -48.8300
   68.9350   -48.6250
       nan        nan
  178.1256   -17.5048
  178.3736   -17.3399
  178.7181   -17.6285
  178.5527   -18.1506
  177.9327   -18.2880
  177.3815   -18.1643
  177.2850   -17.7247
  177.6709   -17.3811
  178.1256   -17.5048
       nan        nan
  298.3200    10.7600
  298.8950    10.8900
  299.1050    10.8550
  299.0650    10.1100
  298.2300    10.0000
  298.0500    10.0900
  298.3400    10.3650
  298.3200    10.7600
       nan        nan
  204.5979    20.0797
  204.7755    19.9930
  204.9377    19.8591
  205.1926    19.5087
  205.1685    19.4533
  204.7778    19.2397
  204.4579    19.0835
  204.3118    18.9162
  204.0633    19.0594
  204.0919    19.3389
  203.9265    19.7029
  203.9763    19.8142
  204.1499    19.9773
  204.0809    20.1740
  204.1389    20.2672
  204.2150    20.2487
  204.5979    20.0797
       nan        nan
  204.0043    20.7640
  203.9207    20.6440
  203.5855    20.5724
  203.4133    20.7830
  203.2983    20.8643
  203.2894    20.9268
  203.3874    21.0125
  203.7429    20.9175
  204.0043    20.7640
       nan        nan
  203.2418    21.1768
  203.2107    21.0687
  202.6748    21.0978
  202.7497    21.2196
  203.2418    21.1768
       nan        nan
  201.9748    21.7170
  202.0584    21.6527
  202.3472    21.3222
  202.2930    21.2644
  202.2214    21.2773
  201.8733    21.3124
  201.7462    21.5392
  201.7073    21.5791
  201.9748    21.7170
       nan        nan
  200.6343    22.2149
  200.6549    21.9820
  200.5363    21.8830
  200.1995    22.0653
  200.2512    22.1382
  200.4038    22.2362
  200.6343    22.2149
       nan        nan
  281.8091    25.2103
  282.1100    25.1700
  282.4600    24.3400
  282.4653    23.7598
  282.2200    23.7100
  281.9660    24.2861
  281.5915    24.5756
  281.8091    25.2103
       nan        nan
  281.0200    26.7900
  281.4900    26.8700
  282.1500    26.8400
  282.1800    26.5800
  281.0900    26.4200
  281.0200    26.7900
       nan        nan
  282.2100    27.0400
  283.0000    26.5900
  282.8274    25.8792
  282.6436    26.0074
  282.6600    26.5300
  282.2120    26.9252
  282.2100    27.0400
       nan        nan
  295.9851    47.0360
  296.3355    46.5500
  297.0607    46.4159
  297.9879    46.4431
  297.4961    46.0334
  297.1257    45.9682
  295.8572    46.3927
  295.6074    46.7275
  295.9851    47.0360
       nan        nan
   46.6820    44.6092
   47.6759    45.6415
   48.6454    45.8063
   49.1012    46.3993
   50.0341    46.6090
   51.1919    47.0487
   52.0420    46.8046
   53.0427    46.8530
   53.2209    46.2346
   53.0409    45.2590
   52.1674    45.4084
   51.3169    45.2460
   51.2785    44.5149
   50.3056    44.6098
   50.3391    44.2840
   50.8913    44.0310
   51.3424    43.1330
   52.5014    42.7923
   52.6921    42.4439
   52.4463    42.0272
   52.5025    41.7833
   52.8147    41.1354
   52.9167    41.8681
   53.7217    42.1232
   54.0083    41.5512
   54.7368    40.9510
   53.8581    40.6310
   52.9153    40.8765
   52.6940    40.0336
   53.3578    39.9753
   53.1010    39.2906
   53.8809    38.9521
   53.7355    37.9061
   53.9216    37.1989
   53.8258    36.9650
   52.2640    36.7004
   50.8424    36.8728
   50.1478    37.3746
   49.1996    37.5829
   48.8833    38.3203
   48.8565    38.8155
   49.2232    39.0492
   49.3953    39.3995
   49.5692    40.1761
   50.3928    40.2566
   50.0848    40.5262
   49.6189    40.5729
   49.1103    41.2823
   48.5844    41.8089
   47.4925    42.9866
   47.5909    43.6602
   46.6820    44.6092
       nan        nan
  295.4809    49.8730
  295.8268    49.9572
  297.1417    49.7064
  298.1644    49.2886
  298.1937    49.1051
  297.7068    49.0872
  296.4107    49.4007
  295.4809    49.8730
       nan        nan
  279.6846    62.0856
  280.0706    62.3856
  280.4800    62.3637
  280.7342    62.1587
  280.3425    61.6331
  279.9004    61.7181
  279.6379    62.0165
  279.6846    62.0856
       nan        nan
  276.0063    62.4528
  276.7495    62.9141
  278.1230    62.9046
  278.1017    62.7108
  276.9314    62.1592
  276.2254    62.1823
  276.0063    62.4528
       nan        nan
  284.7840    67.4443
  284.1341    67.1489
  283.0131    67.0987
  282.7636    67.5881
  283.1883    68.1486
  284.1048    68.2872
  284.8855    68.0104
  284.8967    67.5820
  284.7840    67.4443
       nan        nan
  263.4426    69.6800
  264.3523    69.1077
  263.7305    68.7570
  262.3826    69.0600
  261.5682    68.9507
  260.2026    69.4000
  261.0826    69.7100
  261.7817    70.1435
  262.8426    69.8600
  263.4426    69.6800
       nan        nan
  253.4774    73.0760
  254.5976    72.6726
  255.2252    71.6984
  255.5352    70.9930
  257.2146    70.4978
  259.0192    70.0243
  258.9107    69.5845
  257.2688    69.5040
  257.9067    69.1196
  257.5697    68.7528
  255.7600    68.9100
  254.0400    69.1800
  252.8774    69.1192
  251.0000    68.7800
  248.4659    68.6301
  246.6868    68.5355
  246.1450    69.0074
  244.7800    69.2800
  243.8921    69.1682
  242.6600    69.9600
  243.3253    70.0665
  244.8689    70.2373
  246.2786    70.1924
  247.5839    70.3664
  245.6500    70.6000
  243.5132    70.5205
  242.0952    70.5406
  241.5676    70.9092
  243.8869    71.3092
  242.3443    71.2952
  240.5980    71.5586
  241.4373    72.3078
  242.1336    72.7060
  244.8109    73.3146
  245.8328    73.1215
  245.3337    72.6528
  247.5590    72.9554
  248.9496    72.4504
  250.0797    72.9611
  250.9935    72.6333
  251.8116    71.6509
  252.3140    72.0655
  251.6036    73.0895
  252.4835    73.2360
  253.4774    73.0760
       nan        nan
  280.2242    72.8029
  279.1239    73.3332
  279.1661    73.6932
  279.6469    73.7597
  281.9356    73.6519
  283.6600    73.1027
  283.7486    72.8264
  282.6856    72.8555
  281.6083    72.8767
  280.5137    72.7422
